fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2022-12-25,CLASICA,COVAP,CLASICA_COVAP,448120.7308,1.0975,0.10171200000000001,0,0.597,94.416,162.207
2022-12-25,CLASICA,PULEVA,CLASICA_PULEVA,647122.7166,1.0458,0.19610499999999997,1,0.597,94.416,162.207
2022-12-25,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6859964.6846,1.0881,0.964127,1,0.597,94.416,162.207
2022-12-25,CLASICA,MDD,CLASICA_MDD,19420985.6984,0.9504,0.9673229999999999,1,0.597,94.416,162.207
2022-12-25,CLASICA,CELTA,CLASICA_CELTA,153401.41,1.0874,0.238181,0,0.597,94.416,162.207
2022-12-25,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,415861.0015,0.9186,0.070936,0,0.597,94.416,162.207
2022-12-25,CLASICA,PASCUAL,CLASICA_PASCUAL,2013375.7276,1.2868,0.830514,1,0.597,94.416,162.207
2023-01-01,CLASICA,COVAP,CLASICA_COVAP,416846.6555,1.0986,0.10382300000000001,1,0.599,77.938,159.169
2023-01-01,CLASICA,PULEVA,CLASICA_PULEVA,616052.41,1.0472,0.201568,1,0.599,77.938,159.169
2023-01-01,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6421923.0525,1.0928,0.963973,1,0.599,77.938,159.169
2023-01-01,CLASICA,MDD,CLASICA_MDD,17944567.4654,0.9508,0.965809,1,0.599,77.938,159.169
2023-01-01,CLASICA,CELTA,CLASICA_CELTA,142273.4386,1.1035,0.23610199999999998,0,0.599,77.938,159.169
2023-01-01,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,409383.296,0.9229,0.08177,0,0.599,77.938,159.169
2023-01-01,CLASICA,PASCUAL,CLASICA_PASCUAL,1888019.4274,1.3011,0.836159,1,0.599,77.938,159.169
2023-01-08,CLASICA,COVAP,CLASICA_COVAP,423716.1976,1.0662,0.105077,0,0.599,77.938,159.169
2023-01-08,CLASICA,PULEVA,CLASICA_PULEVA,590617.4264,1.0334,0.202484,1,0.599,77.938,159.169
2023-01-08,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6640451.9482,1.0574,0.96332,1,0.599,77.938,159.169
2023-01-08,CLASICA,MDD,CLASICA_MDD,18735025.2402,0.9167,0.966354,1,0.599,77.938,159.169
2023-01-08,CLASICA,CELTA,CLASICA_CELTA,150238.672,1.0646,0.235041,0,0.599,77.938,159.169
2023-01-08,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,517803.1872,0.8878,0.104749,0,0.599,77.938,159.169
2023-01-08,CLASICA,PASCUAL,CLASICA_PASCUAL,1996925.6611,1.2688,0.833245,1,0.599,77.938,159.169
2023-01-15,CLASICA,COVAP,CLASICA_COVAP,476539.7801,1.0692,0.10223900000000001,1,0.599,77.938,159.169
2023-01-15,CLASICA,PULEVA,CLASICA_PULEVA,652713.1785,1.0381,0.195639,1,0.599,77.938,159.169
2023-01-15,CLASICA,ASTURIANA,CLASICA_ASTURIANA,7427281.9817,1.0555,0.9626269999999999,1,0.599,77.938,159.169
2023-01-15,CLASICA,MDD,CLASICA_MDD,21457766.7168,0.9154,0.967838,1,0.599,77.938,159.169
2023-01-15,CLASICA,CELTA,CLASICA_CELTA,167054.1503,1.0689,0.23498999999999998,1,0.599,77.938,159.169
2023-01-15,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,542458.2115,0.8897,0.10633100000000001,0,0.599,77.938,159.169
2023-01-15,CLASICA,PASCUAL,CLASICA_PASCUAL,2207687.4436,1.2728,0.829931,1,0.599,77.938,159.169
2023-01-22,CLASICA,COVAP,CLASICA_COVAP,466994.6156,1.0842,0.10709400000000001,1,0.599,77.938,159.169
2023-01-22,CLASICA,PULEVA,CLASICA_PULEVA,623554.6576,1.0457,0.19922,1,0.599,77.938,159.169
2023-01-22,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6592199.6083,1.1211,0.96268,1,0.599,77.938,159.169
2023-01-22,CLASICA,MDD,CLASICA_MDD,19597550.8725,0.917,0.966705,1,0.599,77.938,159.169
2023-01-22,CLASICA,CELTA,CLASICA_CELTA,159594.1303,1.0683,0.23299,1,0.599,77.938,159.169
2023-01-22,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,544277.145,0.8897,0.100609,0,0.599,77.938,159.169
2023-01-22,CLASICA,PASCUAL,CLASICA_PASCUAL,1979406.7046,1.2734,0.829862,1,0.599,77.938,159.169
2023-01-29,CLASICA,COVAP,CLASICA_COVAP,497630.4904,1.0868,0.10705500000000001,1,0.599,77.938,159.169
2023-01-29,CLASICA,PULEVA,CLASICA_PULEVA,646396.2705,1.0596,0.20471399999999998,1,0.599,77.938,159.169
2023-01-29,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6829117.2475,1.1368,0.960932,1,0.599,77.938,159.169
